PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,4 bulan lalu,Sanjaya Zeta,-,3 ulasan,"Tempat nyantai sambil ngopi asikkk nih di jogja..ECCANTE Coffee shop lantai 1 Platinum Kitchen,Bar &lounge Di Jogja..lantai 2 juga ada live musik dan lantai 3 dengan Bar dan musiknya yang dasyat dah pokoknya bikin nagih dah kalau datang kesini..RECOMENDED dah💫🔥 …",5
,,4 bulan lalu,Niar Adianti,-,3 ulasan,Tempatnya asik banget. Nyaman. Pelayanan baik. Cocok banget kumpul bareng temen mau ngopi ada di lt 1. Mau makan dan dengerin live music ada di lt 2. Mau full bar ada di lt3. Love❤️,5
,,7 bulan lalu,Ervina Dewi,-,2 ulasan,"Tadi mlm tepatnya Rabu 5 Oktbr 2023. Saya sangat kecewa sekali dengan salah satu server cewe kalo ga lupa namanya meli*a . Saya open dilantai 2 . Trs pas mau close sy order lg cocktail 4. Eh malah 1 gelasnya tumpah dibaju saya sampe basah banget.  yg bikin sy kecewa. Dia yg numpahin sendiri, tapi dia malah nyalahin saya sbg custumer disitu. Saya dikira nyenggol minumanya pas dia sdg mau naroh. Pdhl saya gada yg namanya nyenggol orang sy lagi asik ngobrol sama temen saya. Saya  ga suka dengan cara dia yg gak jujur atau mencari pembenaran sendiri biar seolah2 dia ga 100% salah. Tolong ditingkatkan lagi kejujuranya. Kalo salah2 aja jangan cari kesalahan custumer.  Harusanya saya dtg kesitu untuk have fun tapi saya malah badmood krn ini pengalaman terburuk saya selama saya dtg ketempat kyk gini.",1
,,5 bulan lalu,Stefani Winda,Local Guide,80 ulasan,"Beda banget ambiancenya.
Disni semua org yg dtg, cuma duduk terdiam. Bingung mau party nya 😂😂
Band nya jg so boring, kebyk'an briefing di panggung, setiap 1 lagu bingung buat next song nya 🤦🏽‍♀️ wasting bottle of whsky cuma buat duduk2 santai, no entertaining at all.
Semoga next time improves",3
,,4 bulan lalu,Dini Probojati,-,39 ulasan,"Lagunya enak enak dooong ada lagu zumba juga, gamau pulang walaupun banyak abg, i look like tante tante but i dont care im happy for the vibe..kalo ke jogja lagi harus kesiniii pokonya, titik..mana dari hostel tinggal jalan kaki motong jalan..",5
,,4 bulan lalu,Muharrir Ali,-,5 ulasan,Salah satu tempat dugem yang elite di jogja dengan pelayanan yang ramah.. disini ada 3 lantai lho lantai 1 nya ada coffee shop trus lantai 2 ada lounge nya dan lantai 3nya bener2 full club. keren abis pokoknya,5
,,4 bulan lalu,Raihan Kunconk,-,3 ulasan,"Salah satu tempat terbaik di jogja sih ini, lt 2 nya lounge yg enak buat ngechill sm tmen2, terus di lt 3 juga oke bgt bar nya, bartendernya jg ramah2, ggwp lah buat platinum 👍👍 …",5
,,4 bulan lalu,Indo Nesia,-,1 ulasan,"Bar ternyaman di kota yogyakarta, all staff sangat ramah dan berettitude tinggi..",5
,,4 bulan lalu,Dini Probojati,-,144 ulasan,"Ga nyangka juga ada club keren deket banget ma hostel tinggal jalan kaki, pokonya sesuai ekspektasi deh lagunya enak enak juga dj nya oke ngeremix lagu lama n baru..
Sukses terus ya!!!!",5
,,2 minggu lalu,Aurora Kw,-,5 ulasan,"Worth it?? Tempat oke, pelayanan so-so. Maybe balik lagi, tapi bukan terfavorit",3
,,4 bulan lalu,Berliana Mulyani,-,1 ulasan,"Tempatnya recommended buat dikunjungi...
Kalau mau ngopi tinggal ke enchante aja di lantai 1, kalau mau ke lounge di lantai 2, ke bar di lantai 3.. udah lah ngga bisa berword word lagi 🥰 tempatnya berbeda dari yang lain.. lebih nyaman disini❤️ …",5
,,3 bulan lalu,Arizha 88,-,1 ulasan,"Mohon maaf mau tanya? Kl mau masuk lantai 3 atau 2 masuk nya bayar ga ya? Dan kl cewek apa harus memakai tank top?
Terima Kasih",4
,,11 bulan lalu,Archangela Marv,-,8 ulasan,"tempat asik nya jogja, platinum ada 3 lantai
lantai satu coffe shop gaul jogja
lantai 2 lounge dengan live musik setiap      hari nya
lantai 3 ada Bar nya dengan lighting terbaik di jogja, serta suara sound yang asik bnget....
*RECOMEND BNGET*",5
,,4 bulan lalu,Nugroho Dwi santoso Santoso,-,1 ulasan,"Salah satu cafe n club d jogja yang t4 nya enak buat nongkrong anak2 muda , yang suka ngopi di lntai 1 jg ad coffe shop nya jg lho gaes pokoknya rekomendasi",5
,,4 bulan lalu,Kania Imami,-,2 ulasan,"Tempatnya nyaman, makanannya enak, musicnya update banget
Pelayananya ramah,tempatnya bersih, soundnya mantep!!
10/10,wajib cobain tempatnya !!",5
,,4 bulan lalu,Herbayu Dahana tunggal,-,1 ulasan,Tempat nya bagus pelayanan nya jg memuaskan untuk lantai 1 perkopian ada untuk lantai 2 jg bagus apa lagi lantai 3 nya keren permainan lighting nya keren sekali,5
,,4 bulan lalu,Abiseka Kanz,-,1 ulasan,Servicenya baik bartender juga ramah ramah dan ganteng reccomended buat ngopi di lantai1 buat ngechill di lantai 2 dan enak juga buat party di lantai 3,5
,,3 bulan lalu,Asep Darmawann,-,2 ulasan,"Kesan pertama ke Platinum,sangat baik.
GRO yg inisial F/ Ficky,sangat friendly dan nice sekali.Teman2 klo ke Jogja Mesti dtg ke Platinum.",5
